JournalTitle,JournalID,Publisher,pissn,eissn,additionalIssns,doi,yearissues,language
Aeromagnetic survey of the central Slave craton area Northwest Territories parts of NTS 75M and 75N,463935,Northwest Territories Geological Survey,,,,10.46887/2017-014,[],en
Aeromagnetic survey of the Itchen Lake and Point Lake area Northwest Territories parts of NTS 086H 086A and 076E,463324,Northwest Territories Geological Survey,,,,10.46887/2019-003,[],en
Aeromagnetic Survey of the Jean Marie River Area Northwest Territories,463880,Northwest Territories Geological Survey,,,,10.46887/2012-02,[],en
Aeromagnetic Survey of the Redstone River Keele River and Mountain River Areas Mackenzie Mountains,464001,Northwest Territories Geological Survey,,,,10.46887/2018-011,[],en
Aeromagnetic Survey of the South Rae Craton Northwest Territories Parts of NTS 65 E 75 A B G and H,463897,Northwest Territories Geological Survey,,,,10.46887/2012-08,[],en
Aeromagnetic Survey Snowbird-Wholdaia Lakes Area Northwest Territories 065D/075A(E half),463747,Northwest Territories Geological Survey,,,,10.46887/2004-04,[],en
Aeromagnetic Total Field 106K/SE-SW Northwest Territories,463733,Northwest Territories Geological Survey,,,,10.46887/2003-01,[],en
Aeromagnmetic Survey of the North Arm Area Northwest Territories Parts of 086J and 086K,463873,Northwest Territories Geological Survey,,,,10.46887/2011-04,[],en
African American Women and Domestic Violence Addressing their Voice of Silence,379216,"""BRK Global Healthcare Consulting Firm, LLC""",,,,10.35455/brk12345678,,en
African Journal of Agricultural Economics and Rural Development,392739,International Scholars Journals,,,,10.46882/ijaerd,[],en
African Journal of Agricultural Marketing,392748,International Scholars Journals,,,,10.46882/AJAM,[],en
African Journal of Food Science,552846,Vikramshila Research Pvt Ltd,,,,10.59875/1695187537,[],en
Aggressive Behavior of Rats (Rattus rattus mindanensis) and its Implication for Control,556706,"""The Philippine Association of Entomologists, Inc.""",,,,10.59852/TPE-A238V7I1,[],en
Agricultural Research Pesticides and Biofertilizers,553511,Aditum Publishing LLC,,29940109,,10.61148/2994-0109/ARPB,[],en
AIC innovative technologies,374538,Northern Trans-Ural State Agricultural University,24100811,,,10.35524/2410-0811,[],en
Aiding our ally…some options for Australia,422976,Centre for Defence Research,,,,10.51174/AJDSS.0201/NQHG2766,[],en
Air Force by Design Applying Design for Transient Capability Advantages,423027,Centre for Defence Research,,,,10.51174/JPS.003.3/IXEH5352,[],en
Airborne electromagnetic and horizontal-gradient magnetic survey of the central Slave craton area Northwest Territories parts of NTS 75M N and 76D,463936,Northwest Territories Geological Survey,,,,10.46887/2017-015,[],en
Airborne Geophysical Survey Northern Great Bear Magmatic Zone Northwest Territories,463829,Northwest Territories Geological Survey,,,,10.46887/2009-05,[],en
Airborne geophysical survey of the Source Peaks area Northwest Territories NTS 106 B Bonnet Plume Lake and parts of 105 O 105 P and 106 A,463896,Northwest Territories Geological Survey,,,,10.46887/2012-15,[],en
Airborne geophysical survey of the Source Peaks area Northwest Territories parts of NTS 105 O/15 105 O/16 105 P/16 106 A/4 106 B/1 and 106 B/2,463895,Northwest Territories Geological Survey,,,,10.46887/2012-14,[],en
Airborne geophysical survey of the Source Peaks area Northwest Territories parts of NTS 106 A/5 106 A/12 106 B/7 106 B/8 106 B/9 and 106 B/10,463894,Northwest Territories Geological Survey,,,,10.46887/2012-13,[],en
Airborne geophysical survey of the Source Peaks area Northwest Territories parts of NTS 106 B/11 106 B/12 106 B/13 and 106 B/14,463881,Northwest Territories Geological Survey,,,,10.46887/2012-10,[],en
Airborne geophysical survey of the Source Peaks area Northwest Territories parts of NTS 106 B/5 106 B/6 106 B/7 106 B/10 106 B/11 and 106 B/12,463889,Northwest Territories Geological Survey,,,,10.46887/2012-12,[],en
Airborne geophysical survey of the Source Peaks area Northwest Territories parts of NTS 106 B/9 106 B/10 106 B/11 106 B/14 106 B/15 and 106 B/16,463882,Northwest Territories Geological Survey,,,,10.46887/2012-11,[],en
Airborne Magnetic and Gamma-ray Spectrometric Survey of the Southwestern Wopmay Orogen Northwest Territories parts of 86 C 86 E and 86 F,463811,Northwest Territories Geological Survey,,,,10.46887/2008-02,[],en
Airborne magnetic electromagnetic radiometric and gravity data for the Northwest Territories Canada,464014,Northwest Territories Geological Survey,,,,10.46887/2018-001,[],en
Airborne magnetic electromagnetic radiometric and gravity data Northwest Territories Canada,464021,Northwest Territories Geological Survey,,,,10.46887/2019-018,[],en
Al Marjan,552742,Sekolah Tinggi Agama Islam Negeri Bengkalis,,,,10.56633/jifl.v1i1.527,[],en
Al Marjan,552741,Sekolah Tinggi Agama Islam Negeri Bengkalis,,,,10.56633/jifl.v1i1,[],en
Al Marjan,552746,Sekolah Tinggi Agama Islam Negeri Bengkalis,,,,10.56633/jifl.v1i1.557,[],en
Al Marjan,552745,Sekolah Tinggi Agama Islam Negeri Bengkalis,,,,10.56633/jifl.v1i1.507,[],en
Al Marjan,552744,Sekolah Tinggi Agama Islam Negeri Bengkalis,,,,10.56633/jifl.v1i1.506,[],en
Al Marjan,552743,Sekolah Tinggi Agama Islam Negeri Bengkalis,,,,10.56633/jifl.v1i1.504,[],en
Al Marjan,552747,Sekolah Tinggi Agama Islam Negeri Bengkalis,,,,10.56633/jifl.v1i1.332,[],en
Al Urwah Sharia Economics Journal,554356,PT Takaza Innovatix Labs,,,,10.61536/alurwah,[],en
Al-Ihtiram Multidisciplinary Journal of Counseling and Social Research,551490,Perkumpulan Ahli Bimbingan dan Konseling Islam Indonesia,,29628350,,10.59027/alihtiram,[],en
Al-Muthanna Medical Journal,491123,Al-Muthanna University,,,,10.52113/1/,[],en
Al-Quds University for Academic Research,421459,Al-Quds University,,,,10.47874/12021,[],en
Aldol Addition of Dihydroxyacetone Phosphate to Thiol-Containing Aldehydes,229478,Georg Thieme Verlag KG,,20200374,,10.1055/sos-SD-202-00374,,en
Aldol Addition of Pyruvate to -Acetyl--mannosamine and Analogues,229480,Georg Thieme Verlag KG,,20200382,,10.1055/sos-SD-202-00382,,en
Aldol Processes with Aldehyde Donors,229526,Georg Thieme Verlag KG,,20300425,,10.1055/sos-SD-203-00425,,en
Aldol Reaction of α-Isothiocyanato Imides with Aldehydes,229642,Georg Thieme Verlag KG,,20500246,,10.1055/sos-SD-205-00246,,en
Aldol Reactions with Dihalofuran-2(5)-ones,229599,Georg Thieme Verlag KG,,20500009,,10.1055/sos-SD-205-00009,,en
Algeps,469399,Universitat Politècnica de Catalunya,,11327014,,,,en
Algerian Journal of Health Sciences,464796,Thematic Research Agency in Health and Life Sciences,,27169464,,10.55353/ajhs,[],en
Alimentary Pharmacology & Therapeutics (Suppl),3526,Wiley (Blackwell Publishing),09530673,,,,,en
Alkenylation of Imines,229511,Georg Thieme Verlag KG,,20200242,,10.1055/sos-SD-202-00242,,en
Alkenylation with Organozinc Reagents through Hydroboration–Transmetalation of Alkynes,229507,Georg Thieme Verlag KG,,20200234,,10.1055/sos-SD-202-00234,,en
Alkylation of Aldehydes with a Stereogenic Center at the β-Position,229499,Georg Thieme Verlag KG,,20200161,,10.1055/sos-SD-202-00161,,en
Alkynylation of Aldehydes,229673,Georg Thieme Verlag KG,,20600259,,10.1055/sos-SD-206-00259,,en
AloHA International Journal of Education Advancement,422839,Forum Ilmiah Kesehatan - Forikes,,26221063,,10.33846/aijea,[],en
AloHA International Journal of Management Advancement,422838,Forum Ilmiah Kesehatan - Forikes,,26223260,,10.33846/aijma,[],en
Alternating hemiplegia revealing a vertebrobasilar dolichoectasia A case report and review of the literature,393600,"""EDORIUM Journals, Pvt., Ltd.""",,,,10.5348/100013R02FD2019CR,[],en
Alternative Lifestyles,39438,Springer-Verlag,0161570X,,,,,en
Ambithion High-Volume Sprays Granular Phorate Phorate/BHC and Cytrolane Treatments for the Control of Rice Stemborers,553267,"""The Philippine Association of Entomologists, Inc.""",,,,10.59852/TPE-A41V1I6,[],en
American Economic Review Insights,311724,American Economic Association,,,,10.1257/aeri,[],en
American Journal of Design,319465,eSciPub LLC,,,,10.28933/AJD,[],en
American Journal of Enology and Viticulture,474043,American Society for Enology and Viticulture,,,,10.5344/ajev,[],en
American Journal of Medical and Dental Sciences,218430,Science Hub,23268638,23268646,,10.5251/ajmds,[],en
American Journal of Medical Education,552796,Science Publishing Group,,,,10.11648/j.mededu,[],en
American Journal of Oral Medicine and Radiology,302465,Marwah Infotech,,23947721,,10.21276/ajomr,[],en
American Journal of Public administration,319466,eSciPub LLC,,,,10.28933/AJPA,[],en
American Journal of Social and Educational Sciences,390726,eSciPub LLC,,,,10.28933/AJSES,[],en
American Journal of Software Engineering and Applications,526831,Science Publishing Group,,,,10.11648/j.ajsea,[],en
American Journal Of Tourism And Hospitality Management,319460,eSciPub LLC,,,,10.28933/AJTAM,[],en
American Journal of TROPICAL MEDICINE & Public Health,248446,Sciencedomain International,,2248986X,,10.9734/AJTMPH,[],en
American Society for Composites 2017,312657,DEStech Publications,,,,10.12783/asc2017,[],en
Amyand s hernia with appendicular perforation A case series,393632,"""EDORIUM Journals, Pvt., Ltd.""",,,,10.5348/S05-2016-13-CS-3,[],en
Amyopathic Dermatomyositis (Anti-MDA 5 disease) with pulmonary fibrosis and features of lupus without evidence of malignancy A Case Report,392922,"""EDORIUM Journals, Pvt., Ltd.""",,,,10.5348/100014Z14LD2018CR,[],en
An Annotated List of Insect Pests of Vegetables in the Philippines,553232,"""The Philippine Association of Entomologists, Inc.""",,,,10.59852/TPE-A24V1I4,[],en
An ArcView 3 x Digital Geological Atlas of the Snare River Area parts of NTS 85O and 85N,463777,Northwest Territories Geological Survey,,,,10.46887/2006-06,[],en
An ArcView 3 x Digital Geological Atlas of the Snowbird Lake Area NTS 65D,463773,Northwest Territories Geological Survey,,,,10.46887/2006-02,[],en
An Assessment of the Unconventional Petroleum Resources of the Bluefish Shale and the Canol Shale in the Northwest Territories,463967,Northwest Territories Geological Survey,,,,10.46887/2015-05,[],en
An Eastern Europe Vision,422599,Docomomo International,,,,10.52200/59.I.I2TT8LJ0,,en
An Ecological Study of Mayfly Nymphs in Molawin Creek Mt Makiling Laguna,555650,"""The Philippine Association of Entomologists, Inc.""",,,,10.59852/TPE-A128V4I4,[],en
An Efficient and Secure Authentication Approach in VANET Using Location and Signature-Based Services,470831,"""Old City Publishing, Inc""",,,,10.32908/ahswn.v53.8469,[],en
An Efficient Token based Adaptive Routing Protocol for Mobile Ad hoc Networks (TbAR),355897,Narpavi Publishers,,,,10.35625/am960127f,[],en
An empirical study on the visualization of heat conduction teaching with the help of temperature-sensitive and color-changing materials,524849,"""Beijing Doers Education Consulting Co., Ltd""",,,,10.58911/bdic.2022.10.001,[],en
An interesting fine needle aspiration cytology diagnosis Fibrosarcoma in an adolescent boy,393530,"""EDORIUM Journals, Pvt., Ltd.""",,,,10.5348/OCY-2016-12-LE-2,[],en
An interpretation of the deglaciation history of the southern Slave Province using 1 50 000 surficial geology maps,463991,Northwest Territories Geological Survey,,,,10.46887/2017-018,[],en
An isolated traumatic acromion fracture an uncommon injury,392924,"""EDORIUM Journals, Pvt., Ltd.""",,,,10.5348/100016Z14KB2019CR,[],en
An isotopic and trace element investigation of Archean Supracrustal Rocks of the Yellowknife Volcanic Belt Slave Province Northwest Territories part of NTS areas 85 J/8 9 and 16,463551,Northwest Territories Geological Survey,,,,10.46887/1997-08,[],en
An Iterative probabilistic non-local filter based denoising framework for SAR and Medical images,355941,Narpavi Publishers,,,,10.35625/am960127l,[],en
An Optimal IoT Device Placement Strategy for Agro-IoT using Edge Computing,355939,Narpavi Publishers,,,,10.35625/am960127j,[],en
An Organic push pull amplifier using Pentacene Thin Film for Bio-Sensing Applications,353457,International Journal of Computer Engineering and Applications,,,,10.35625/am960127p,[],en
AN PSYCHOANALYSIS OF DATA PRIVACY MAINTENANCE ISSUES IN SOCIAL NETWORK USING DATA MINING,353877,International Journal of Computer Engineering and Applications,,,,10.35625/am960127o,[],en
An unsuspected knot A rare case of intravesical looping of infant feeding tube,392933,"""EDORIUM Journals, Pvt., Ltd.""",,,,10.5348/Z15-2016-1-CL-1,[],en
An unusual case of metallic foreign body in abdomen cavity A case report,392887,"""EDORIUM Journals, Pvt., Ltd.""",,,,10.5348/Z12-2017-49-CR-14,[],en
An unusual cause of pancreatic head mass Primary pancreatic tuberculosis,393573,"""EDORIUM Journals, Pvt., Ltd.""",,,,10.5348/G01-2015-3-CR-3,[],en
An update to the kimberlite indicator mineral chemistry (KIMC) database extracted from publically available archived assessment filings Slave Craton and environs Northwest Territories and Nunavut Canada,463756,Northwest Territories Geological Survey,,,,10.46887/A2004-002,[],en
Anaesthesia in patients with renal failure,393171,"""EDORIUM Journals, Pvt., Ltd.""",,,,10.5348/100015A05AM2018RA,[],en
Anaesthetic management of organ transplant patients,393174,"""EDORIUM Journals, Pvt., Ltd.""",,,,10.5348/100018A05ZM2019ED,,en
Anais do Computer on the Beach,395862,Editora UNIVALI,,23580852,,,,en
ANALYSIS DETERMINATION OF STUNTING INCIDENCE IN INFANTS,374599,LPPM STIKES Madani Yogyakarta,,,,10.36569/jmm.v10i1.59,[],en
Analysis of the characteristics and implementation strategies of engineering course in primary school science curriculum,524847,"""Beijing Doers Education Consulting Co., Ltd""",,,,10.58911/bdic.2022.06.001,[],en
Analytical Results from Cretaceous and Devonian Studies in Mackenzie Plain,463915,Northwest Territories Geological Survey,,,,10.46887/2014-006,[],en
Anaphylactic shock after isosulfan blue administration during sentinel lymph node biopsy,392846,"""EDORIUM Journals, Pvt., Ltd.""",,,,10.5348/Z12-2016-18-CR-10,[],en
Anatomy and modern western poetry,393016,"""EDORIUM Journals, Pvt., Ltd.""",,,,10.5348/A04-2016-12-RA-4,[],en
Ancient Life in the North,463645,Northwest Territories Geological Survey,,,,10.46887/1990-17,[],en
AND journal of Architectures Cities and Architects,483523,DNA Associazione Culturale,17239990,27857778,,10.58198/and.vi41,[],en
Angiogenic cytokines IL-6 sIL-6R TNF-α sVCAM-1 and PDGF-AB in multiple myeloma patients depending on the stage of the disease,393336,"""EDORIUM Journals, Pvt., Ltd.""",,,,10.5348/T09-2015-3-OA-2,[],en
Angiologica,312065,S. Karger AG,00033189,2571788X,,10.1159/issn.0003-3189,[],en
Animal Husbandry Archives,556323,Peertechz Publications Private Limited ,,,,10.17352/aha,[],en
Anisomycin represses in vitro and in vivo colon adenocarcinoma CT26 cell growth via activation of caspase-cascade with reduction of carcinoembryonic antigen,393338,"""EDORIUM Journals, Pvt., Ltd.""",,,,10.5348/B06-2015-1-OA-1,[],en
Annales Proceedings of the Academy of Sciences of Bologna Class of Physical Sciences,556103,Bononia University Press,,,,10.30682/annalesps2301,[],en
Annals of Arid Zone,544945,Marwah Infotech,05701791,,,10.21276/aaz,[],en
Annals of Psychoceramics B,422770,Crossref Test,,,,10.5555/5133333231321321,[],en
Annals of Psychoceramics B,422771,Crossref Test,,,,10.5555/5133333231321322,[],en
Annals of Public Health,470844,Bouti Publishing,,,,10.55085/aph,,en
Annals of Veterinary and Animal Science,309134,"""Naturepub Academics, Inc.""",23129123,23135514,,10.26609/avas20142017,[],en
Annual Reports in Computational Chemistry (now under book series),51522,Elsevier ,,,,,,en
Annual Reports on NMR Spectroscopy,50876,Elsevier ,,,,,,en
Annual Review of Biophysics and Bioengineering,16159,Annual Reviews,0084-6589,,,,,en
Antennes,463397,Editions Techniques de l Ingenieur,,,,10.51257/o-42280210,[],en
Anthropological Yearbook of European Cultures,77579,Berghahn Books,09600604,,,,,en
Anthropology Chronicle,555722,Academic Chronicles Private Limited,,,,10.56106/ac,[],en
Anti-Cancer Drugs,364857,Ovid Technologies (Wolters Kluwer)  - Lippincott Williams & Wilkins,14735741,,,,,en
Antibacterial properties of new calcium based cement prepared from egg shell,393122,"""EDORIUM Journals, Pvt., Ltd.""",,,,10.5348/D01-2015-6-OA-4,,en
Antibacterial prophylaxis of surgical site infections in oral surgery Not only and not always systemic antibiotics,393125,"""EDORIUM Journals, Pvt., Ltd.""",,,,10.5348/D01-2015-9-ED-7,,en
ANTIOXIDANT AND PHYSICO-CHEMICAL PROPERTIES AND BOTANICAL ORIGIN OF POLLEN COLLECTED BY Apis cerana Fabricius FROM SELECTED APIARIES IN LAGUNA AND BATANGAS PROVINCES (PHILIPPINES),552803,"""The Philippine Association of Entomologists, Inc.""",,,,10.59852/TPE-A678V33I1,[],en
